filename,cell_type,xmin,xmax,ymin,ymax
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1602,1625,361,395
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1593,1718,409,432
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1570,1611,451,563
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1621,1660,525,560
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1605,1637,491,533
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1681,1732,530,575
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1749,1779,507,549
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1767,1800,419,481
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1716,1761,439,489
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1663,1696,432,465
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1807,1840,481,609
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1611,1639,595,640
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1733,1774,647,688
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1618,1647,654,698
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1667,1698,658,693
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1798,1825,696,732
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1821,1865,623,693
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1586,1609,742,775
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1607,1649,770,809
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1549,1593,809,833
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1256,1296,554,595
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1230,1263,530,568
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1039,1082,972,1009
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1107,1139,942,975
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1137,1161,912,951
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1174,1209,854,898
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1181,1221,779,835
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1154,1175,816,842
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1121,1144,816,849
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1111,1144,874,902
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1018,1093,928,965
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,877,1030,756,853
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1033,1060,784,821
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,946,996,893,932
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,896,935,865,896
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,861,951,575,651
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1035,1111,658,753
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1112,1165,486,539
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,981,1084,532,630
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1053,1111,326,402
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,770,818,584,658
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,791,861,719,811
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,626,760,672,723
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1140,1195,321,474
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1030,1063,421,491
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,909,944,458,546
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,851,872,521,561
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,691,751,591,646
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,970,1019,435,470
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,981,1026,493,519
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1207,1240,484,518
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,847,879,418,491
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,911,954,361,425
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1175,1230,572,637
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1177,1205,682,728
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1125,1149,723,791
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,1112,1139,595,626
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,726,770,761,798
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,930,960,674,721
/home/ec2-user/SageMaker/onfarm/img_train/113.jpg,azul_claro,768,793,537,577
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1297,1356,522,595
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1275,1327,457,509
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1370,1402,603,638
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1310,1364,749,784
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1113,1156,633,682
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1105,1145,563,609
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1154,1183,709,746
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1210,1248,722,765
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1378,1429,790,844
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1070,1121,514,552
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1432,1478,863,911
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1510,1540,898,933
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1564,1591,909,968
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1054,1100,449,487
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1183,1227,776,830
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,975,1010,736,773
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1078,1124,887,927
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,983,1029,919,949
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,916,951,814,846
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1097,1127,814,838
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1232,1272,900,925
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1189,1224,933,963
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1283,1327,944,1000
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1027,1067,725,757
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1024,1048,838,873
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1205,1237,995,1049
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1416,1467,1011,1041
/home/ec2-user/SageMaker/onfarm/img_train/35.jpg,azul_claro,1297,1348,649,700
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1100,1143,198,233
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1143,1189,241,298
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1170,1221,309,346
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1194,1237,357,403
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1197,1245,430,473
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1227,1267,490,530
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1229,1264,546,582
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1224,1270,611,665
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1321,1372,736,798
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1378,1427,838,887
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1259,1327,849,903
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1216,1259,914,957
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1235,1283,968,1009
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1216,1251,1025,1073
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1175,1224,782,827
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1037,1097,136,179
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1010,1056,211,252
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1040,1091,265,306
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1081,1113,327,354
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1070,1110,427,465
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1127,1170,373,400
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1151,1170,911,933
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1102,1132,960,984
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1116,1167,692,730
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1116,1148,606,638
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1110,1154,517,549
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1091,1121,819,854
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,981,1010,814,854
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1005,1040,714,754
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,929,959,730,760
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,894,937,587,622
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,905,929,506,544
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,889,927,354,387
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1016,1059,582,611
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,754,797,346,395
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,772,802,427,471
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,567,605,346,371
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,513,564,384,422
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,354,400,649,695
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,429,464,695,738
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,486,529,736,776
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,554,583,763,806
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,610,648,784,833
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,654,702,814,868
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,718,756,841,879
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,816,854,868,898
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,900,932,909,957
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,981,1008,949,990
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,402,435,541,573
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,548,586,611,641
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,654,689,668,698
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,832,872,779,822
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,856,883,679,717
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,789,832,576,603
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1089,1113,1006,1044
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1237,1289,684,714
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,713,754,217,249
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,529,591,492,546
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,648,702,422,473
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,956,989,409,446
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,713,756,711,760
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,654,691,538,571
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,789,829,511,552
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,551,589,671,717
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,986,1029,322,363
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,1145,1178,1065,1106
/home/ec2-user/SageMaker/onfarm/img_train/4.jpg,azul_claro,721,748,638,676
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,1235,1288,643,709
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,1214,1275,589,651
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,1210,1252,751,813
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,1190,1233,889,934
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,1163,1248,943,1081
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,1024,1071,1155,1209
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,941,1020,1130,1166
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,886,916,1111,1155
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,856,893,1013,1077
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,944,1046,1019,1070
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,784,831,1040,1106
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,1097,1210,362,438
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,871,924,791,896
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,524,593,879,932
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,610,656,830,902
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,1012,1050,494,551
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,1135,1220,447,513
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,980,1052,945,996
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,720,780,819,889
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,1131,1163,713,762
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,1129,1175,772,815
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,905,944,543,598
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,924,963,460,515
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,988,1041,423,477
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,758,797,623,674
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,933,995,655,702
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,827,899,617,683
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,561,673,645,751
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,978,1069,719,802
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,1086,1152,589,700
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,782,867,553,596
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,705,754,936,1011
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,497,563,804,866
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,618,667,530,604
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,1031,1086,351,417
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,752,827,732,802
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,990,1027,832,891
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,703,741,485,579
/home/ec2-user/SageMaker/onfarm/img_train/139.jpg,azul_claro,827,861,487,543
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,618,708,649,727
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,718,770,530,598
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,702,756,317,382
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,781,824,230,282
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,845,891,198,254
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,529,572,441,490
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,605,648,363,414
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,497,537,644,692
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,521,556,684,738
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,645,694,519,603
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,818,878,490,592
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,891,983,457,527
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,786,872,354,476
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,870,959,333,425
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,910,959,257,309
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,956,1137,103,449
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1121,1191,441,514
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,883,970,582,633
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,948,1027,627,709
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1143,1289,509,563
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1289,1351,560,592
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1151,1262,563,600
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1054,1091,563,603
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1089,1140,657,722
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,940,997,763,819
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,975,1021,836,906
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1100,1191,765,1052
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1054,1113,873,1014
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1254,1313,890,1027
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1210,1256,779,936
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1389,1429,919,998
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1448,1481,838,965
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1440,1600,654,817
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1440,1543,498,560
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1440,1472,349,398
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1402,1459,398,449
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1448,1716,400,487
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1494,1583,141,360
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1662,1845,246,368
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1654,1902,506,757
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1994,2059,546,627
/home/ec2-user/SageMaker/onfarm/img_train/132.jpg,azul_claro,1521,1594,987,1065
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,1445,1486,987,1025
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,1154,1202,938,987
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,1097,1140,676,719
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,1000,1048,879,930
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,1045,1089,844,892
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,1075,1113,965,1000
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,837,872,800,844
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,886,924,768,795
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,962,994,698,730
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,1008,1048,738,782
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,1048,1086,727,763
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,1081,1105,776,809
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,316,362,611,652
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,394,435,636,663
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,540,564,684,719
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,589,605,692,738
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,683,751,660,711
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,602,629,590,644
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,970,1027,554,609
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,897,943,473,533
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,667,710,514,568
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,732,775,465,509
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,840,883,382,438
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,981,1008,273,322
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,786,829,452,492
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,832,856,668,700
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,756,800,563,582
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,721,751,417,444
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,775,816,373,419
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,986,1029,509,541
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,535,583,519,546
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,643,681,338,365
/home/ec2-user/SageMaker/onfarm/img_train/42.jpg,azul_claro,613,656,692,736
/home/ec2-user/SageMaker/onfarm/img_train/55.jpg,azul_claro,939,961,909,943
/home/ec2-user/SageMaker/onfarm/img_train/55.jpg,azul_claro,890,929,904,943
/home/ec2-user/SageMaker/onfarm/img_train/55.jpg,azul_claro,910,958,953,1009
/home/ec2-user/SageMaker/onfarm/img_train/55.jpg,azul_claro,1061,1095,877,909
/home/ec2-user/SageMaker/onfarm/img_train/55.jpg,azul_claro,1975,2007,966,1009
/home/ec2-user/SageMaker/onfarm/img_train/55.jpg,azul_claro,1295,1316,645,694
/home/ec2-user/SageMaker/onfarm/img_train/55.jpg,azul_claro,1269,1293,402,449
/home/ec2-user/SageMaker/onfarm/img_train/55.jpg,azul_claro,1765,1790,898,940
/home/ec2-user/SageMaker/onfarm/img_train/55.jpg,azul_claro,1052,1154,1155,1236
/home/ec2-user/SageMaker/onfarm/img_train/55.jpg,azul_claro,986,1031,994,1070
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,601,633,989,1049
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,661,693,689,728
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,524,552,949,989
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,486,524,985,1015
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,569,635,755,802
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,1065,1116,568,619
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,1067,1112,636,685
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,941,980,500,553
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,1052,1090,434,479
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,888,937,426,477
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,990,1024,436,487
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,941,988,562,628
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,1035,1114,1030,1083
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,790,844,791,853
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,573,641,872,940
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,610,673,596,700
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,571,599,668,726
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,739,793,662,753
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,737,788,491,566
/home/ec2-user/SageMaker/onfarm/img_train/111.jpg,azul_claro,999,1050,791,904
/home/ec2-user/SageMaker/onfarm/img_train/1.jpg,azul_claro,1086,1118,373,409
/home/ec2-user/SageMaker/onfarm/img_train/1.jpg,azul_claro,1143,1164,392,427
/home/ec2-user/SageMaker/onfarm/img_train/1.jpg,azul_claro,972,1008,419,452
/home/ec2-user/SageMaker/onfarm/img_train/1.jpg,azul_claro,1186,1210,414,449
/home/ec2-user/SageMaker/onfarm/img_train/1.jpg,azul_claro,1232,1264,446,479
/home/ec2-user/SageMaker/onfarm/img_train/1.jpg,azul_claro,1262,1291,498,525
/home/ec2-user/SageMaker/onfarm/img_train/1.jpg,azul_claro,878,910,409,444
/home/ec2-user/SageMaker/onfarm/img_train/1.jpg,azul_claro,672,702,544,573
/home/ec2-user/SageMaker/onfarm/img_train/1.jpg,azul_claro,627,645,633,668
